Handle,Title,Body (HTML),Vendor,Standard Product Type,Custom Product Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
quần-khaki-nam,,,,,,,,,M,,Be,,,"",0.0,shopify,0,deny,manual,389000,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,,
quần-khaki-nam,,,,,,,,,L,,Đen,,,"",0.0,shopify,0,deny,manual,389000,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,,
quần-khaki-nam,,,,,,,,,L,,Xám,,,"",0.0,shopify,0,deny,manual,389000,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,,
quần-khaki-nam,,,,,,,,,L,,Be,,,"",0.0,shopify,0,deny,manual,389000,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,,
quần-au-nam-regular,Quần Âu Nam Regular,"",bathangminh,,,"nam, quần, quần dài, quần âu",true,Kích cỡ,S,Màu sắc,Be,,,"",0.0,shopify,0,deny,manual,379000,,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/Qu_nAuNambe1.jpg?v=1637776751,1,,false,,,,,,,,,,,,,,,,,kg,,,active
quần-au-nam-regular,,,,,,,,,S,,Đen,,,"",0.0,shopify,0,deny,manual,379000,,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/Qu_nAuNambe2.jpg?v=1637776751,2,,,,,,,,,,,,,,,,,,,kg,,,
quần-au-nam-regular,,,,,,,,,S,,Xám,,,"",0.0,shopify,0,deny,manual,379000,,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/Qu_nAuNamden1.jpg?v=1637776752,3,,,,,,,,,,,,,,,,,,,kg,,,
quần-au-nam-regular,,,,,,,,,M,,Be,,,"",0.0,shopify,0,deny,manual,379000,,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/Qu_nAuNamden2.jpg?v=1637776752,4,,,,,,,,,,,,,,,,,,,kg,,,
quần-au-nam-regular,,,,,,,,,M,,Đen,,,"",0.0,shopify,0,deny,manual,379000,,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/Qu_nAuNamxam.jpg?v=1637776752,5,,,,,,,,,,,,,,,,,,,kg,,,
quần-au-nam-regular,,,,,,,,,M,,Xám,,,"",0.0,shopify,0,deny,manual,379000,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,,
quần-au-nam-regular,,,,,,,,,L,,Be,,,"",0.0,shopify,0,deny,manual,379000,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,,
quần-au-nam-regular,,,,,,,,,L,,Đen,,,"",0.0,shopify,0,deny,manual,379000,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,,
quần-au-nam-regular,,,,,,,,,L,,Xám,,,"",0.0,shopify,0,deny,manual,379000,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,,
quần-short-thể-thao-nữ,Quần Short Thể Thao Nữ,"",bathangminh,,,"nữ, quần, quần short, quần thể thao",true,Kích cỡ,S,Màu sắc,Đen,,,"",0.0,shopify,0,deny,manual,279000,,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/Qu_nShortth_thaon_den2.jpg?v=1637775152,1,,false,,,,,,,,,,,,,,,,,kg,,,active
quần-short-thể-thao-nữ,,,,,,,,,S,,Trắng,,,"",0.0,shopify,0,deny,manual,279000,,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/Qu_nShortth_thaon_den.jpg?v=1637775152,2,,,,,,,,,,,,,,,,,,,kg,,,
quần-short-thể-thao-nữ,,,,,,,,,M,,Đen,,,"",0.0,shopify,0,deny,manual,279000,,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/Qu_nShortth_thaon_tr_ng2.jpg?v=1637775152,3,,,,,,,,,,,,,,,,,,,kg,,,
quần-short-thể-thao-nữ,,,,,,,,,M,,Trắng,,,"",0.0,shopify,0,deny,manual,279000,,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/Qu_nShortth_thaon_tr_ng.jpg?v=1637775152,4,,,,,,,,,,,,,,,,,,,kg,,,
quần-short-thể-thao-nữ,,,,,,,,,L,,Đen,,,"",0.0,shopify,0,deny,manual,279000,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,,
quần-short-thể-thao-nữ,,,,,,,,,L,,Trắng,,,"",0.0,shopify,0,deny,manual,279000,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,,
quần-short-khaki-nữ,Quần Short Khaki Nữ,"",bathangminh,,,"nữ, quần, quần short",true,Màu sắc,Tím,Kích cỡ,S,,,"",0.0,shopify,0,deny,manual,349000,,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/Qu_nShortKhakiN_den.jpg?v=1637775013,1,,false,,,,,,,,,,,,,,,,,kg,,,active
quần-short-khaki-nữ,,,,,,,,,Tím,,M,,,"",0.0,shopify,0,deny,manual,349000,,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/Qu_nShortKhakiN_tim.jpg?v=1637775013,2,,,,,,,,,,,,,,,,,,,kg,,,
quần-short-khaki-nữ,,,,,,,,,Tím,,L,,,"",0.0,shopify,0,deny,manual,349000,,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/Qu_nShortKhakiN_tr_ng2.jpg?v=1637775013,3,,,,,,,,,,,,,,,,,,,kg,,,
quần-short-khaki-nữ,,,,,,,,,Đen,,S,,,"",0.0,shopify,0,deny,manual,349000,,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/Qu_nShortKhakiN_tr_ng3.jpg?v=1637775013,4,,,,,,,,,,,,,,,,,,,kg,,,
quần-short-khaki-nữ,,,,,,,,,Đen,,M,,,"",0.0,shopify,0,deny,manual,349000,,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/Qu_nShortKhakiN_tr_ng.jpg?v=1637775013,5,,,,,,,,,,,,,,,,,,,kg,,,
quần-short-khaki-nữ,,,,,,,,,Đen,,L,,,"",0.0,shopify,0,deny,manual,349000,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,,
quần-short-khaki-nữ,,,,,,,,,Trắng,,S,,,"",0.0,shopify,0,deny,manual,349000,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,,
quần-short-khaki-nữ,,,,,,,,,Trắng,,M,,,"",0.0,shopify,0,deny,manual,349000,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,,
quần-short-khaki-nữ,,,,,,,,,Trắng,,L,,,"",0.0,shopify,0,deny,manual,349000,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,,
quần-short-nữ,Quần Short Nữ,"",bathangminh,,,"nữ, quần, quần short",true,Kích cỡ,S,Màu sắc,Be,,,"",0.0,shopify,0,deny,manual,349000,,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/Qu_nShortN_be1.jpg?v=1637774838,1,,false,,,,,,,,,,,,,,,,,kg,,,active
quần-short-nữ,,,,,,,,,S,,Trắng,,,"",0.0,shopify,0,deny,manual,349000,,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/Qu_nShortN_be2.jpg?v=1637774839,2,,,,,,,,,,,,,,,,,,,kg,,,
quần-short-nữ,,,,,,,,,S,,Đen,,,"",0.0,shopify,0,deny,manual,349000,,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/Qu_nShortN_den1.jpg?v=1637774839,3,,,,,,,,,,,,,,,,,,,kg,,,
quần-short-nữ,,,,,,,,,S,,Hồng,,,"",0.0,shopify,0,deny,manual,349000,,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/Qu_nShortN_h_ng1.jpg?v=1637774839,4,,,,,,,,,,,,,,,,,,,kg,,,
quần-short-nữ,,,,,,,,,M,,Be,,,"",0.0,shopify,0,deny,manual,349000,,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/Qu_nshortn_tr_ng1.jpg?v=1637774839,5,,,,,,,,,,,,,,,,,,,kg,,,
quần-short-nữ,,,,,,,,,M,,Trắng,,,"",0.0,shopify,0,deny,manual,349000,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,,
quần-short-nữ,,,,,,,,,M,,Đen,,,"",0.0,shopify,0,deny,manual,349000,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,,
quần-short-nữ,,,,,,,,,M,,Hồng,,,"",0.0,shopify,0,deny,manual,349000,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,,
quần-short-nữ,,,,,,,,,L,,Be,,,"",0.0,shopify,0,deny,manual,349000,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,,
quần-short-nữ,,,,,,,,,L,,Trắng,,,"",0.0,shopify,0,deny,manual,349000,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,,
quần-short-nữ,,,,,,,,,L,,Đen,,,"",0.0,shopify,0,deny,manual,349000,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,,
quần-short-nữ,,,,,,,,,L,,Hồng,,,"",0.0,shopify,0,deny,manual,349000,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,,
quần-short-giả-vay-nữ,Quần Short Giả Váy Nữ,"",bathangminh,,,"nữ, quần, quần short",true,Màu sắc,Be,Kích cỡ,S,,,"",0.0,shopify,0,deny,manual,459000,,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/Qu_nShortGi_VayN_be2.jpg?v=1637773876,1,,false,,,,,,,,,,,,,,,,,kg,,,active
quần-short-giả-vay-nữ,,,,,,,,,Be,,M,,,"",0.0,shopify,0,deny,manual,459000,,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/Qu_nShortGi_VayN_be.jpg?v=1637773876,2,,,,,,,,,,,,,,,,,,,kg,,,
quần-short-giả-vay-nữ,,,,,,,,,Be,,L,,,"",0.0,shopify,0,deny,manual,459000,,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/Qu_nShortGi_VayN_den.jpg?v=1637773877,3,,,,,,,,,,,,,,,,,,,kg,,,
quần-short-giả-vay-nữ,,,,,,,,,Đen,,S,,,"",0.0,shopify,0,deny,manual,459000,,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/Qu_nShortGi_VayN_ho_ti_t.jpg?v=1637773877,4,,,,,,,,,,,,,,,,,,,kg,,,
quần-short-giả-vay-nữ,,,,,,,,,Đen,,M,,,"",0.0,shopify,0,deny,manual,459000,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,,
quần-short-giả-vay-nữ,,,,,,,,,Đen,,L,,,"",0.0,shopify,0,deny,manual,459000,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,,
quần-short-giả-vay-nữ,,,,,,,,,Caro,,S,,,"",0.0,shopify,0,deny,manual,459000,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,,
quần-short-giả-vay-nữ,,,,,,,,,Caro,,M,,,"",0.0,shopify,0,deny,manual,459000,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,,
quần-short-giả-vay-nữ,,,,,,,,,Caro,,L,,,"",0.0,shopify,0,deny,manual,459000,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,,
quần-short-jeans-nữ,Quần Short Jeans Nữ,"",bathangminh,,,"nữ, quần, quần jeans, quần short",true,Kích cỡ,S,Màu sắc,Đen,,,"",0.0,shopify,0,deny,manual,349000,,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/Qu_nShortJeansN_den2.jpg?v=1637773550,1,,false,,,,,,,,,,,,,,,,,kg,,,active
quần-short-jeans-nữ,,,,,,,,,S,,Xanh đậm,,,"",0.0,shopify,0,deny,manual,349000,,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/Qu_nShortJeansN_den.jpg?v=1637773550,2,,,,,,,,,,,,,,,,,,,kg,,,
quần-short-jeans-nữ,,,,,,,,,S,,Xanh nhạt,,,"",0.0,shopify,0,deny,manual,349000,,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/Qu_nShortJeansN_xanh1.jpg?v=1637773550,3,,,,,,,,,,,,,,,,,,,kg,,,
quần-short-jeans-nữ,,,,,,,,,M,,Đen,,,"",0.0,shopify,0,deny,manual,349000,,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/Qu_nShortJeansN_xanh2.jpg?v=1637773550,4,,,,,,,,,,,,,,,,,,,kg,,,
quần-short-jeans-nữ,,,,,,,,,M,,Xanh đậm,,,"",0.0,shopify,0,deny,manual,349000,,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/Qu_nShortJeansN_xanhnh_t.jpg?v=1637773550,5,,,,,,,,,,,,,,,,,,,kg,,,
quần-short-jeans-nữ,,,,,,,,,M,,Xanh nhạt,,,"",0.0,shopify,0,deny,manual,349000,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,,
quần-short-jeans-nữ,,,,,,,,,L,,Đen,,,"",0.0,shopify,0,deny,manual,349000,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,,
quần-short-jeans-nữ,,,,,,,,,L,,Xanh đậm,,,"",0.0,shopify,0,deny,manual,349000,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,,
quần-short-jeans-nữ,,,,,,,,,L,,Xanh nhạt,,,"",0.0,shopify,0,deny,manual,349000,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,,
quần-short-chun-nam,Quần Short Chun Nam,"",bathangminh,,,"nam, quần, quần short",true,Kích cỡ,S,Màu sắc,Đen,,,"",0.0,shopify,0,deny,manual,349000,,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/Qu_nShortChunNamden.jpg?v=1637773298,1,,false,,,,,,,,,,,,,,,,,kg,,,active
quần-short-chun-nam,,,,,,,,,S,,Nâu,,,"",0.0,shopify,0,deny,manual,349000,,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/Qu_nShortChunNamnau.jpg?v=1637773298,2,,,,,,,,,,,,,,,,,,,kg,,,
quần-short-chun-nam,,,,,,,,,S,,Xanh lá,,,"",0.0,shopify,0,deny,manual,349000,,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/Qu_nShortChunNamxanh.jpg?v=1637773298,3,,,,,,,,,,,,,,,,,,,kg,,,
quần-short-chun-nam,,,,,,,,,M,,Đen,,,"",0.0,shopify,0,deny,manual,349000,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,,
quần-short-chun-nam,,,,,,,,,M,,Nâu,,,"",0.0,shopify,0,deny,manual,349000,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,,
quần-short-chun-nam,,,,,,,,,M,,Xanh lá,,,"",0.0,shopify,0,deny,manual,349000,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,,
quần-short-chun-nam,,,,,,,,,L,,Đen,,,"",0.0,shopify,0,deny,manual,349000,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,,
quần-short-chun-nam,,,,,,,,,L,,Nâu,,,"",0.0,shopify,0,deny,manual,349000,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,,
quần-short-chun-nam,,,,,,,,,L,,Xanh lá,,,"",0.0,shopify,0,deny,manual,349000,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,,
quần-short-jeans-nam,Quần Short Jeans Nam,"",bathangminh,,,"nam, quần, quần jeans, quần short",true,Kích cỡ,S,Màu sắc,Xanh,,,"",0.0,shopify,0,deny,manual,390000,,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/Qu_nShortJeans1.jpg?v=1637772827,1,,false,,,,,,,,,,,,,,,,,kg,,,active
quần-short-jeans-nam,,,,,,,,,M,,Xanh,,,"",0.0,shopify,0,deny,manual,390000,,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/Qu_nShortJeans2.jpg?v=1637772827,2,,,,,,,,,,,,,,,,,,,kg,,,
quần-short-jeans-nam,,,,,,,,,L,,Xanh,,,"",0.0,shopify,0,deny,manual,390000,,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/Qu_nShortJeans3.jpg?v=1637772827,3,,,,,,,,,,,,,,,,,,,kg,,,
giay-thoải-mai-dế-bằng,Giày Thoải Mái Đế Bằng,"",bathangminh,,,"",false,Màu sắc,Nâu,Kích cỡ,36,,,"",0.0,shopify,0,deny,manual,799000,799000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/goods_31_432942.png?v=1637772692,1,,false,,,,,,,,,,,,,,,,,kg,,300000,draft
giay-thoải-mai-dế-bằng,,,,,,,,,Nâu,,37,,,"",0.0,shopify,0,deny,manual,799000,799000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/goods_34_438876.png?v=1637772692,2,,,,,,,,,,,,,,,,,,,kg,,300000,
giay-thoải-mai-dế-bằng,,,,,,,,,Nâu,,38,,,"",0.0,shopify,0,deny,manual,799000,799000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/goods_65_438876.png?v=1637772693,3,,,,,,,,,,,,,,,,,,,kg,,300000,
giay-thoải-mai-dế-bằng,,,,,,,,,Nâu,,39,,,"",0.0,shopify,0,deny,manual,799000,799000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/goods_71_432942.png?v=1637772693,4,,,,,,,,,,,,,,,,,,,kg,,300000,
giay-thoải-mai-dế-bằng,,,,,,,,,Nâu,,40,,,"",0.0,shopify,0,deny,manual,799000,799000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/goods_09_432942.png?v=1637772693,5,,,,,,,,,,,,,,,,,,,kg,,300000,
giay-thoải-mai-dế-bằng,,,,,,,,,Xanh dương,,36,,,"",0.0,shopify,0,deny,manual,799000,799000,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,300000,
giay-thoải-mai-dế-bằng,,,,,,,,,Xanh dương,,37,,,"",0.0,shopify,0,deny,manual,799000,799000,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,300000,
giay-thoải-mai-dế-bằng,,,,,,,,,Xanh dương,,38,,,"",0.0,shopify,0,deny,manual,799000,799000,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,300000,
giay-thoải-mai-dế-bằng,,,,,,,,,Xanh dương,,39,,,"",0.0,shopify,0,deny,manual,799000,799000,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,300000,
giay-thoải-mai-dế-bằng,,,,,,,,,Xanh dương,,40,,,"",0.0,shopify,0,deny,manual,799000,799000,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,300000,
giay-thoải-mai-dế-bằng,,,,,,,,,Đen,,36,,,"",0.0,shopify,0,deny,manual,799000,799000,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,300000,
giay-thoải-mai-dế-bằng,,,,,,,,,Đen,,37,,,"",0.0,shopify,0,deny,manual,799000,799000,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,300000,
giay-thoải-mai-dế-bằng,,,,,,,,,Đen,,38,,,"",0.0,shopify,0,deny,manual,799000,799000,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,300000,
giay-thoải-mai-dế-bằng,,,,,,,,,Đen,,39,,,"",0.0,shopify,0,deny,manual,799000,799000,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,300000,
giay-thoải-mai-dế-bằng,,,,,,,,,Đen,,40,,,"",0.0,shopify,0,deny,manual,799000,799000,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,300000,
giay-thoải-mai-dế-bằng,,,,,,,,,Be,,36,,,"",0.0,shopify,0,deny,manual,799000,799000,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,300000,
giay-thoải-mai-dế-bằng,,,,,,,,,Be,,37,,,"",0.0,shopify,0,deny,manual,799000,799000,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,300000,
giay-thoải-mai-dế-bằng,,,,,,,,,Be,,38,,,"",0.0,shopify,0,deny,manual,799000,799000,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,300000,
giay-thoải-mai-dế-bằng,,,,,,,,,Be,,39,,,"",0.0,shopify,0,deny,manual,799000,799000,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,300000,
giay-thoải-mai-dế-bằng,,,,,,,,,Be,,40,,,"",0.0,shopify,0,deny,manual,799000,799000,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,300000,
giay-thoải-mai-dế-bằng,,,,,,,,,Hồng,,36,,,"",0.0,shopify,0,deny,manual,799000,799000,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,300000,
giay-thoải-mai-dế-bằng,,,,,,,,,Hồng,,37,,,"",0.0,shopify,0,deny,manual,799000,799000,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,300000,
giay-thoải-mai-dế-bằng,,,,,,,,,Hồng,,38,,,"",0.0,shopify,0,deny,manual,799000,799000,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,300000,
giay-thoải-mai-dế-bằng,,,,,,,,,Hồng,,39,,,"",0.0,shopify,0,deny,manual,799000,799000,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,300000,
giay-thoải-mai-dế-bằng,,,,,,,,,Hồng,,40,,,"",0.0,shopify,0,deny,manual,799000,799000,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,300000,
giay-cao-got-thoải-mai,Giày Cao Gót Thoải Mái,"",bathangminh,,,"giày, nữ",true,Màu sắc,Be,Kích cỡ,36,,,"",0.0,shopify,0,deny,manual,799000,799000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/goods_32_438874.png?v=1637772926,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/goods_32_438874.png?v=1637772926,kg,,300000,active
giay-cao-got-thoải-mai,,,,,,,,,Be,,37,,,"",0.0,shopify,0,deny,manual,799000,799000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/goods_09_432941.png?v=1637772926,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/goods_32_438874.png?v=1637772926,kg,,300000,
giay-cao-got-thoải-mai,,,,,,,,,Be,,38,,,"",0.0,shopify,0,deny,manual,799000,799000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/goods_32_438874.png?v=1637772926,kg,,300000,
giay-cao-got-thoải-mai,,,,,,,,,Be,,39,,,"",0.0,shopify,0,deny,manual,799000,799000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/goods_32_438874.png?v=1637772926,kg,,300000,
giay-cao-got-thoải-mai,,,,,,,,,Be,,40,,,"",0.0,shopify,0,deny,manual,799000,799000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/goods_32_438874.png?v=1637772926,kg,,300000,
giay-cao-got-thoải-mai,,,,,,,,,Đen,,36,,,"",0.0,shopify,0,deny,manual,799000,799000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/goods_09_432941.png?v=1637772926,kg,,300000,
giay-cao-got-thoải-mai,,,,,,,,,Đen,,37,,,"",0.0,shopify,0,deny,manual,799000,799000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/goods_09_432941.png?v=1637772926,kg,,300000,
giay-cao-got-thoải-mai,,,,,,,,,Đen,,38,,,"",0.0,shopify,0,deny,manual,799000,799000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/goods_09_432941.png?v=1637772926,kg,,300000,
giay-cao-got-thoải-mai,,,,,,,,,Đen,,39,,,"",0.0,shopify,0,deny,manual,799000,799000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/goods_09_432941.png?v=1637772926,kg,,300000,
giay-cao-got-thoải-mai,,,,,,,,,Đen,,40,,,"",0.0,shopify,0,deny,manual,799000,799000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/goods_09_432941.png?v=1637772926,kg,,300000,
quần-short-dobby-khaki-slim,Quần Short Dobby Khaki Nam,"",bathangminh,,,"nam, quần, quần short",true,Kích cỡ,S,Màu sắc,Be,,,"",0.0,shopify,0,deny,manual,425000,,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/Qu_nShortDobbyKhakiSlimbe1.jpg?v=1637772378,1,,false,,,,,,,,,,,,,,,,,kg,,,active
quần-short-dobby-khaki-slim,,,,,,,,,S,,Đen,,,"",0.0,shopify,0,deny,manual,425000,,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/Qu_nShortDobbyKhakiSlimbe2.jpg?v=1637772379,2,,,,,,,,,,,,,,,,,,,kg,,,
quần-short-dobby-khaki-slim,,,,,,,,,S,,Xanh da trời (Mint),,,"",0.0,shopify,0,deny,manual,425000,,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/Qu_nShortDobbyKhakiSlimden1.jpg?v=1637772379,3,,,,,,,,,,,,,,,,,,,kg,,,
quần-short-dobby-khaki-slim,,,,,,,,,M,,Be,,,"",0.0,shopify,0,deny,manual,425000,,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/Qu_nShortDobbyKhakiSlimden2.jpg?v=1637772379,4,,,,,,,,,,,,,,,,,,,kg,,,
quần-short-dobby-khaki-slim,,,,,,,,,M,,Đen,,,"",0.0,shopify,0,deny,manual,425000,,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/Qu_nShortDobbyKhakiSlimxanh1.jpg?v=1637772379,5,,,,,,,,,,,,,,,,,,,kg,,,
quần-short-dobby-khaki-slim,,,,,,,,,M,,Xanh da trời (Mint),,,"",0.0,shopify,0,deny,manual,425000,,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/Qu_nShortDobbyKhakiSlimxanh2.jpg?v=1637772379,6,,,,,,,,,,,,,,,,,,,kg,,,
quần-short-dobby-khaki-slim,,,,,,,,,L,,Be,,,"",0.0,shopify,0,deny,manual,425000,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,,
quần-short-dobby-khaki-slim,,,,,,,,,L,,Đen,,,"",0.0,shopify,0,deny,manual,425000,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,,
quần-short-dobby-khaki-slim,,,,,,,,,L,,Xanh da trời (Mint),,,"",0.0,shopify,0,deny,manual,425000,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,,
